timestamp,latitude,longitude
2025-05-01 09:10:00,48.8554154,2.3528568
2025-05-01 09:20:00,48.8556497,2.3526908
2025-05-01 09:30:00,48.8559665,2.35249
2025-05-01 09:40:00,48.8559321,2.3525286
2025-05-01 09:50:00,48.8558445,2.3524199
2025-05-01 10:00:00,48.8560126,2.3525228
2025-05-01 10:10:00,48.8559029,2.3524907
2025-05-01 10:20:00,48.8558078,2.3524843
2025-05-01 10:30:00,48.8560063,2.3524281
2025-05-01 10:40:00,48.8558171,2.3525115
2025-05-01 10:50:00,48.8563356,2.3524818
2025-05-01 11:00:00,48.8565838,2.3523596
2025-05-01 11:10:00,48.8565461,2.3519904
2025-05-01 11:20:00,48.856649,2.3523268
2025-05-01 11:30:00,48.8566101,2.3520793
2025-05-01 11:40:00,48.8565218,2.3523069
2025-05-01 11:50:00,48.8566328,2.3522101
2025-05-01 12:00:00,48.8566227,2.3520753
2025-05-01 12:10:00,48.8566588,2.3521707
2025-05-01 12:20:00,48.8565892,2.3522256
2025-05-01 12:30:00,48.8566786,2.3520253
2025-05-01 12:40:00,48.8566484,2.3522096
2025-05-01 12:50:00,48.8620606,2.3533243
2025-05-01 13:00:00,48.8565461,2.3520716
2025-05-01 13:10:00,48.8566592,2.3521356
2025-05-01 13:20:00,48.8565477,2.3520031
2025-05-01 13:30:00,48.8567028,2.3520952
2025-05-01 13:40:00,48.8565367,2.352208
2025-05-01 13:50:00,48.8572459,2.3537695
2025-05-01 14:00:00,48.8565007,2.3520572
2025-05-01 14:10:00,48.8566672,2.3521819
2025-05-01 14:20:00,48.8566056,2.3519009
2025-05-01 14:30:00,48.8565415,2.3519849
2025-05-01 14:40:00,48.8564217,2.3520856
2025-05-01 14:50:00,48.8566068,2.3520163
2025-05-01 15:00:00,48.8565877,2.3521347
2025-05-01 15:10:00,48.8566323,2.3519191
2025-05-01 15:20:00,48.8564379,2.3520624
2025-05-01 15:30:00,48.856473,2.3521567
2025-05-01 15:40:00,48.8566938,2.3519724
2025-05-01 15:50:00,48.8564465,2.3520929
2025-05-01 16:00:00,48.8566268,2.3525476
2025-05-01 16:10:00,48.8565988,2.3525968
2025-05-01 16:20:00,48.8564934,2.3525734
2025-05-01 16:30:00,48.856493,2.352661
2025-05-01 16:40:00,48.8567795,2.3526109
2025-05-01 16:50:00,48.8566612,2.3525855
2025-05-01 17:00:00,48.856632,2.3526455
2025-05-01 17:10:00,48.8567549,2.3526878
2025-05-01 17:20:00,48.8568071,2.3525345
2025-05-01 17:30:00,48.8568961,2.3526503
2025-05-01 17:40:00,48.8569338,2.352795
2025-05-01 17:50:00,48.8570471,2.3527641
2025-05-01 18:00:00,48.8568299,2.3525072
2025-05-01 18:10:00,48.8567527,2.3525258
2025-05-01 18:20:00,48.8566027,2.3524007
2025-05-01 18:30:00,48.8567894,2.3522867
2025-05-01 18:40:00,48.8565773,2.3519933
2025-05-01 18:50:00,48.8564584,2.3516487
2025-05-01 19:00:00,48.8562989,2.3516145
2025-05-01 19:10:00,48.8563373,2.3513443
2025-05-01 19:20:00,48.8563523,2.3512782
2025-05-01 19:30:00,48.8564466,2.3512274
2025-05-01 19:40:00,48.8566493,2.3511577
2025-05-01 19:50:00,48.8566012,2.3515534
2025-05-01 20:00:00,48.856439,2.3515638
2025-05-01 20:10:00,48.8565817,2.351815
2025-05-01 20:20:00,48.8565841,2.3520957
2025-05-01 20:30:00,48.856617,2.3521368
2025-05-01 20:40:00,48.8568079,2.3522412
2025-05-01 20:50:00,48.8567713,2.352193
2025-05-01 21:00:00,48.8566116,2.352192
2025-05-01 21:10:00,48.8564285,2.3523506
2025-05-01 21:20:00,48.8565859,2.352353
2025-05-01 21:30:00,48.8565386,2.3523834
2025-05-01 21:40:00,48.8565418,2.3523524
2025-05-01 21:50:00,48.8565333,2.3525297
2025-05-01 22:00:00,48.856593,2.3523909
2025-05-01 22:10:00,48.8565995,2.3525567
2025-05-01 22:20:00,48.8565539,2.3524226
2025-05-01 22:30:00,48.8567209,2.3525113
2025-05-01 22:40:00,48.8565956,2.3523976
2025-05-01 22:50:00,48.8565978,2.3526832
2025-05-01 23:00:00,48.8566546,2.3524741
2025-05-01 23:10:00,48.856645,2.3525014
2025-05-01 23:20:00,48.8565835,2.3524966
2025-05-01 23:30:00,48.8565134,2.3526089
2025-05-01 23:40:00,48.8565222,2.3525503
2025-05-01 23:50:00,48.8566069,2.3525844
2025-05-02 00:00:00,48.8566512,2.3525733
2025-05-02 00:10:00,48.8566855,2.3524697
2025-05-02 00:20:00,48.8565267,2.3524675
2025-05-02 00:30:00,48.8566431,2.3525479
2025-05-02 00:40:00,48.8565368,2.3524335
2025-05-02 00:50:00,48.856536,2.3523376
2025-05-02 01:00:00,48.8565558,2.3524044
2025-05-02 01:10:00,48.856697,2.3524443
2025-05-02 01:20:00,48.8564906,2.3523169
2025-05-02 01:30:00,48.8565779,2.3523744
2025-05-02 01:40:00,48.8564122,2.3525167
2025-05-02 01:50:00,48.8565641,2.3522538
2025-05-02 02:00:00,48.856493,2.3524764
2025-05-02 02:10:00,48.8564672,2.3524548
2025-05-02 02:20:00,48.8565583,2.3523548
2025-05-02 02:30:00,48.8563409,2.3525562
2025-05-02 02:40:00,48.8564779,2.35242
2025-05-02 02:50:00,48.8564889,2.3524145
2025-05-02 03:00:00,48.8566464,2.3522948
2025-05-02 03:10:00,48.8566046,2.3522897
2025-05-02 03:20:00,48.8565878,2.3523307
2025-05-02 03:30:00,48.8566105,2.3521327
2025-05-02 03:40:00,48.8565296,2.35241
2025-05-02 03:50:00,48.8565588,2.3523318
2025-05-02 04:00:00,48.8564858,2.3521807
2025-05-02 04:10:00,48.8564487,2.3519805
2025-05-02 04:20:00,48.8564307,2.3520747
2025-05-02 04:30:00,48.85636,2.3520804
2025-05-02 04:40:00,48.8560312,2.3524688
2025-05-02 04:50:00,48.855907,2.3526389
2025-05-02 05:00:00,48.8557872,2.353047
2025-05-02 05:10:00,48.8554238,2.3534693
2025-05-02 05:20:00,48.8550038,2.3537338
2025-05-02 05:30:00,48.8546457,2.3544977
2025-05-02 05:40:00,48.8544978,2.3547986
2025-05-02 05:50:00,48.8541761,2.3551873
2025-05-02 06:00:00,48.8536749,2.3559786
2025-05-02 06:10:00,48.8532557,2.3566163
2025-05-02 06:20:00,48.8535232,2.3563158
2025-05-02 06:30:00,48.8522696,2.3564215
2025-05-02 06:40:00,48.8533738,2.356301
2025-05-02 06:50:00,48.8537178,2.3561617
2025-05-02 07:00:00,48.8536907,2.3561405
2025-05-02 07:10:00,48.8537918,2.3557879
2025-05-02 07:20:00,48.8538866,2.3556629
2025-05-02 07:30:00,48.8540983,2.3554448
2025-05-02 07:40:00,48.854031,2.3554054
2025-05-02 07:50:00,48.8543137,2.3551737
2025-05-02 08:00:00,48.8545656,2.3548397
2025-05-02 08:10:00,48.8545973,2.3546897
2025-05-02 08:20:00,48.8545444,2.3545291
2025-05-02 08:30:00,48.8549,2.3543925
2025-05-02 08:40:00,48.8548517,2.3545858
2025-05-02 08:50:00,48.8548623,2.3545561
2025-05-02 09:00:00,48.8549677,2.3542151
2025-05-02 09:10:00,48.8551672,2.3542151
2025-05-02 09:20:00,48.8553041,2.3539323
2025-05-02 09:30:00,48.8555188,2.3536239
2025-05-02 09:40:00,48.8555219,2.3535551
2025-05-02 09:50:00,48.8556954,2.3535887
2025-05-02 10:00:00,48.8555711,2.3535131
2025-05-02 10:10:00,48.85542,2.3534735
2025-05-02 10:20:00,48.8555859,2.3536671
2025-05-02 10:30:00,48.8555876,2.3535388
2025-05-02 10:40:00,48.8555027,2.353459
2025-05-02 10:50:00,48.8556998,2.3532959
2025-05-02 11:00:00,48.8557059,2.3533143
2025-05-02 11:10:00,48.8557966,2.3532948
2025-05-02 11:20:00,48.8557793,2.3532976
2025-05-02 11:30:00,48.8557683,2.3533571
2025-05-02 11:40:00,48.8557599,2.3532304
2025-05-02 11:50:00,48.855684,2.3532511
2025-05-02 12:00:00,48.8623793,2.3484671
2025-05-02 12:10:00,48.8558338,2.3532782
2025-05-02 12:20:00,48.8557662,2.353266
2025-05-02 12:30:00,48.8557485,2.353176
2025-05-02 12:40:00,48.8558297,2.3532142
2025-05-02 12:50:00,48.8556885,2.3532468
2025-05-02 13:00:00,48.8558075,2.3530988
2025-05-02 13:10:00,48.8558429,2.3531901
2025-05-02 13:20:00,48.8558717,2.3529048
2025-05-02 13:30:00,48.8560072,2.3530414
2025-05-02 13:40:00,48.8560159,2.3529178
2025-05-02 13:50:00,48.8560242,2.353023
2025-05-02 14:00:00,48.8561765,2.3529427
2025-05-02 14:10:00,48.8559613,2.3531473
2025-05-02 14:20:00,48.8559076,2.352885
2025-05-02 14:30:00,48.8558242,2.352964
2025-05-02 14:40:00,48.8558891,2.3528508
2025-05-02 14:50:00,48.8561399,2.3530528
2025-05-02 15:00:00,48.856022,2.3529684
2025-05-02 15:10:00,48.855861,2.353094
2025-05-02 15:20:00,48.8559615,2.3529728
2025-05-02 15:30:00,48.8559898,2.3529303
2025-05-02 15:40:00,48.8560894,2.3530217
2025-05-02 15:50:00,48.8559434,2.3530077
2025-05-02 16:00:00,48.8560456,2.3529227
2025-05-02 16:10:00,48.856162,2.3528881
2025-05-02 16:20:00,48.8560717,2.3528724
2025-05-02 16:30:00,48.8561163,2.3528338
2025-05-02 16:40:00,48.8561367,2.3527396
2025-05-02 16:50:00,48.8561703,2.3527838
2025-05-02 17:00:00,48.8561262,2.3527361
2025-05-02 17:10:00,48.8562994,2.3527544
2025-05-02 17:20:00,48.85615,2.352568
2025-05-02 17:30:00,48.8563452,2.3525228
2025-05-02 17:40:00,48.8566549,2.3522654
2025-05-02 17:50:00,48.8566148,2.3522386
2025-05-02 18:00:00,48.8566311,2.3523293
2025-05-02 18:10:00,48.8567095,2.3520916
2025-05-02 18:20:00,48.8566121,2.3516784
2025-05-02 18:30:00,48.8566981,2.3515416
2025-05-02 18:40:00,48.8564524,2.3514274
2025-05-02 18:50:00,48.8566851,2.3512858
2025-05-02 19:00:00,48.8565101,2.3510603
2025-05-02 19:10:00,48.8564799,2.3512947
2025-05-02 19:20:00,48.8563978,2.3513657
2025-05-02 19:30:00,48.856365,2.3517172
2025-05-02 19:40:00,48.8563765,2.351762
2025-05-02 19:50:00,48.8565725,2.3518832
2025-05-02 20:00:00,48.8565641,2.3521697
2025-05-02 20:10:00,48.8567308,2.3520332
2025-05-02 20:20:00,48.8566962,2.3519975
2025-05-02 20:30:00,48.8567184,2.3519745
2025-05-02 20:40:00,48.8567465,2.3523173
2025-05-02 20:50:00,48.8568121,2.3522344
2025-05-02 21:00:00,48.856716,2.3520562
2025-05-02 21:10:00,48.8569272,2.3522679
2025-05-02 21:20:00,48.8568319,2.3521293
2025-05-02 21:30:00,48.8570558,2.3521583
2025-05-02 21:40:00,48.8567654,2.3522162
2025-05-02 21:50:00,48.856905,2.3522416
2025-05-02 22:00:00,48.8569991,2.3521769
2025-05-02 22:10:00,48.8570025,2.3521681
2025-05-02 22:20:00,48.8569458,2.352134
2025-05-02 22:30:00,48.85657,2.3521632
2025-05-02 22:40:00,48.8566038,2.3520847
2025-05-02 22:50:00,48.8565425,2.3522186
2025-05-02 23:00:00,48.8564037,2.3521209
2025-05-02 23:10:00,48.8566192,2.3522944
2025-05-02 23:20:00,48.8567544,2.3522445
2025-05-02 23:30:00,48.8565461,2.3521753
2025-05-02 23:40:00,48.8566583,2.3522589
2025-05-02 23:50:00,48.8566177,2.3521536
2025-05-03 00:00:00,48.8566955,2.3522515
2025-05-03 00:10:00,48.8566763,2.3521312
2025-05-03 00:20:00,48.8565536,2.3520153
2025-05-03 00:30:00,48.8565995,2.3521196
2025-05-03 00:40:00,48.8612199,2.3565293
2025-05-03 00:50:00,48.8566778,2.3521649
2025-05-03 01:00:00,48.8566376,2.352144
2025-05-03 01:10:00,48.856669,2.3523232
2025-05-03 01:20:00,48.8567202,2.3520946
2025-05-03 01:30:00,48.8565531,2.3522953
2025-05-03 01:40:00,48.856578,2.3521948
2025-05-03 01:50:00,48.8565033,2.3521052
2025-05-03 02:00:00,48.8567796,2.3521261
2025-05-03 02:10:00,48.8564429,2.3520588
2025-05-03 02:20:00,48.8565253,2.352251
2025-05-03 02:30:00,48.8565277,2.352102
2025-05-03 02:40:00,48.8566682,2.3522799
2025-05-03 02:50:00,48.8565668,2.3523521
2025-05-03 03:00:00,48.8566047,2.3521023
2025-05-03 03:10:00,48.856798,2.3522785
2025-05-03 03:20:00,48.8567529,2.3521893
2025-05-03 03:30:00,48.8566819,2.3522358
2025-05-03 03:40:00,48.8565378,2.352277
2025-05-03 03:50:00,48.8566199,2.3523473
2025-05-03 04:00:00,48.8568641,2.3522619
2025-05-03 04:10:00,48.8568679,2.3522901
2025-05-03 04:20:00,48.8567953,2.3522889
2025-05-03 04:30:00,48.8569357,2.352273
2025-05-03 04:40:00,48.8569132,2.3520965
2025-05-03 04:50:00,48.8569939,2.3523214
2025-05-03 05:00:00,48.8569965,2.3525392
2025-05-03 05:10:00,48.8571284,2.3524245
2025-05-03 05:20:00,48.8572085,2.35231
2025-05-03 05:30:00,48.8574623,2.3523275
2025-05-03 05:40:00,48.8575274,2.3521791
2025-05-03 05:50:00,48.8576619,2.352016
2025-05-03 06:00:00,48.8576455,2.3521764
2025-05-03 06:10:00,48.8576698,2.352274
2025-05-03 06:20:00,48.8579421,2.3523296
2025-05-03 06:30:00,48.857681,2.3521109
2025-05-03 06:40:00,48.8577247,2.35207
2025-05-03 06:50:00,48.8576408,2.3522499
2025-05-03 07:00:00,48.8575508,2.352328
2025-05-03 07:10:00,48.8574869,2.3523423
2025-05-03 07:20:00,48.8573961,2.3524046
2025-05-03 07:30:00,48.8573499,2.3523491
2025-05-03 07:40:00,48.8569617,2.352374
2025-05-03 07:50:00,48.8570163,2.3522123
2025-05-03 08:00:00,48.8568849,2.3522107
2025-05-03 08:10:00,48.8566811,2.3520482
2025-05-03 08:20:00,48.8567879,2.3522632
2025-05-03 08:30:00,48.8568182,2.3521262
2025-05-03 08:40:00,48.8565553,2.352245
2025-05-03 08:50:00,48.8565408,2.3523288
2025-05-03 09:00:00,48.8565212,2.3523109
2025-05-03 09:10:00,48.8565643,2.3523479
2025-05-03 09:20:00,48.8566978,2.3522451
2025-05-03 09:30:00,48.8565964,2.3523401
2025-05-03 09:40:00,48.8571958,2.351939
2025-05-03 09:50:00,48.8565489,2.3523593
2025-05-03 10:00:00,48.8566149,2.3524375
2025-05-03 10:10:00,48.8566168,2.3521887
2025-05-03 10:20:00,48.8564691,2.3523523
2025-05-03 10:30:00,48.8565409,2.3522358
2025-05-03 10:40:00,48.8566437,2.3522722
2025-05-03 10:50:00,48.8566019,2.3522107
2025-05-03 11:00:00,48.8565899,2.3522656
2025-05-03 11:10:00,48.8566441,2.3522504
2025-05-03 11:20:00,48.856591,2.3522003
2025-05-03 11:30:00,48.8566706,2.352161
2025-05-03 11:40:00,48.8565865,2.3522615
2025-05-03 11:50:00,48.8565721,2.3521927
2025-05-03 12:00:00,48.8566306,2.3522009
2025-05-03 12:10:00,48.8564991,2.3524174
2025-05-03 12:20:00,48.8565522,2.3521311
2025-05-03 12:30:00,48.8566244,2.3523504
2025-05-03 12:40:00,48.8565717,2.3521483
2025-05-03 12:50:00,48.8587387,2.3534216
2025-05-03 13:00:00,48.8564693,2.3522062
2025-05-03 13:10:00,48.8564475,2.3523033
2025-05-03 13:20:00,48.8564873,2.3523685
2025-05-03 13:30:00,48.8566423,2.3522075
2025-05-03 13:40:00,48.8565738,2.3522276
2025-05-03 13:50:00,48.856434,2.3524109
2025-05-03 14:00:00,48.8566169,2.3523626
2025-05-03 14:10:00,48.856684,2.3523088
2025-05-03 14:20:00,48.8564774,2.3524145
2025-05-03 14:30:00,48.8565626,2.3522955
2025-05-03 14:40:00,48.8566068,2.3524215
2025-05-03 14:50:00,48.8566575,2.3522305
2025-05-03 15:00:00,48.8565428,2.3520338
2025-05-03 15:10:00,48.8567143,2.3523543
2025-05-03 15:20:00,48.8566094,2.3522428
2025-05-03 15:30:00,48.8564489,2.3522835
2025-05-03 15:40:00,48.8565913,2.3522934
2025-05-03 15:50:00,48.8565868,2.3521161
2025-05-03 16:00:00,48.8566315,2.352228
2025-05-03 16:10:00,48.8565045,2.3521909
2025-05-03 16:20:00,48.8567075,2.3521593
2025-05-03 16:30:00,48.8567782,2.3519423
2025-05-03 16:40:00,48.8566855,2.3522412
2025-05-03 16:50:00,48.8567828,2.3522277
2025-05-03 17:00:00,48.8567002,2.3522209
2025-05-03 17:10:00,48.8568809,2.3522733
2025-05-03 17:20:00,48.8566455,2.3523702
2025-05-03 17:30:00,48.8567839,2.3524393
2025-05-03 17:40:00,48.8568718,2.352324
2025-05-03 17:50:00,48.8568992,2.3523748
2025-05-03 18:00:00,48.8570128,2.3523586
2025-05-03 18:10:00,48.8570403,2.3523631
2025-05-03 18:20:00,48.8570684,2.3524661
2025-05-03 18:30:00,48.8571007,2.3524568
2025-05-03 18:40:00,48.8572445,2.3525283
2025-05-03 18:50:00,48.8574187,2.3527715
2025-05-03 19:00:00,48.8576011,2.3529232
2025-05-03 19:10:00,48.8576409,2.3528934
2025-05-03 19:20:00,48.8577759,2.3527852
2025-05-03 19:30:00,48.8578623,2.3525831
2025-05-03 19:40:00,48.8580767,2.3524519
2025-05-03 19:50:00,48.8580932,2.3523793
2025-05-03 20:00:00,48.8577694,2.3523472
2025-05-03 20:10:00,48.8577612,2.3522981
2025-05-03 20:20:00,48.857669,2.3521615
2025-05-03 20:30:00,48.8577151,2.3520077
2025-05-03 20:40:00,48.8576428,2.3519371
2025-05-03 20:50:00,48.8578922,2.351981
2025-05-03 21:00:00,48.857824,2.3518751
2025-05-03 21:10:00,48.8577755,2.3518976
2025-05-03 21:20:00,48.8576534,2.3517921
2025-05-03 21:30:00,48.8578218,2.3517223
2025-05-03 21:40:00,48.8574368,2.3519488
2025-05-03 21:50:00,48.8575854,2.3518389
2025-05-03 22:00:00,48.8574855,2.3518977
2025-05-03 22:10:00,48.8574823,2.3518459
2025-05-03 22:20:00,48.8575109,2.3520026
2025-05-03 22:30:00,48.857337,2.3519435
2025-05-03 22:40:00,48.8571299,2.3520099
2025-05-03 22:50:00,48.8570643,2.3519567
2025-05-03 23:00:00,48.8569726,2.351998
2025-05-03 23:10:00,48.8569224,2.352227
2025-05-03 23:20:00,48.8568135,2.3520538
2025-05-03 23:30:00,48.8569358,2.3520579
2025-05-03 23:40:00,48.8567507,2.3521558
2025-05-03 23:50:00,48.8569194,2.3521437
2025-05-04 00:00:00,48.8564722,2.3522529
2025-05-04 00:10:00,48.8564908,2.3521497
2025-05-04 00:20:00,48.8566247,2.3522803
2025-05-04 00:30:00,48.8564969,2.3523332
2025-05-04 00:40:00,48.8564515,2.3520838
2025-05-04 00:50:00,48.8565872,2.3522164
2025-05-04 01:00:00,48.8565576,2.3520439
2025-05-04 01:10:00,48.8565381,2.3524231
2025-05-04 01:20:00,48.8564674,2.3522997
2025-05-04 01:30:00,48.8564798,2.3521386
2025-05-04 01:40:00,48.856433,2.3520344
2025-05-04 01:50:00,48.8566388,2.352217
2025-05-04 02:00:00,48.8565771,2.3522092
2025-05-04 02:10:00,48.8564194,2.3522159
2025-05-04 02:20:00,48.8565971,2.3522796
2025-05-04 02:30:00,48.8565415,2.3523401
2025-05-04 02:40:00,48.8564855,2.3523249
2025-05-04 02:50:00,48.856423,2.3523551
2025-05-04 03:00:00,48.856465,2.3523286
2025-05-04 03:10:00,48.8563036,2.3523136
2025-05-04 03:20:00,48.8565366,2.3524527
2025-05-04 03:30:00,48.856538,2.3522959
2025-05-04 03:40:00,48.8564523,2.3523732
2025-05-04 03:50:00,48.8563852,2.3524759
2025-05-04 04:00:00,48.8564706,2.3524334
2025-05-04 04:10:00,48.8564537,2.3523245
2025-05-04 04:20:00,48.8564655,2.3521556
2025-05-04 04:30:00,48.8563403,2.3520373
2025-05-04 04:40:00,48.8562853,2.3521003
2025-05-04 04:50:00,48.8561989,2.3518597
2025-05-04 05:00:00,48.8563053,2.3516238
2025-05-04 05:10:00,48.8563755,2.3514055
2025-05-04 05:20:00,48.8564819,2.3516274
2025-05-04 05:30:00,48.8562223,2.3513265
2025-05-04 05:40:00,48.8562767,2.3511623
2025-05-04 05:50:00,48.8563764,2.3509626
2025-05-04 06:00:00,48.856468,2.3508313
2025-05-04 06:10:00,48.856519,2.3511653
2025-05-04 06:20:00,48.8565143,2.3512536
2025-05-04 06:30:00,48.8564557,2.3511498
2025-05-04 06:40:00,48.8563514,2.3513363
2025-05-04 06:50:00,48.8563338,2.3514972
2025-05-04 07:00:00,48.8563655,2.351579
2025-05-04 07:10:00,48.8560189,2.3517756
2025-05-04 07:20:00,48.856076,2.3516192
2025-05-04 07:30:00,48.8560128,2.3517253
2025-05-04 07:40:00,48.8563917,2.3520864
2025-05-04 07:50:00,48.8563855,2.3519051
2025-05-04 08:00:00,48.8562826,2.3521221
2025-05-04 08:10:00,48.8563424,2.3519946
2025-05-04 08:20:00,48.8563007,2.3521506
2025-05-04 08:30:00,48.8561383,2.3520903
2025-05-04 08:40:00,48.8562399,2.3521121
2025-05-04 08:50:00,48.8560925,2.3522075
2025-05-04 09:00:00,48.8562581,2.3522424
2025-05-04 09:10:00,48.856301,2.3523758
2025-05-04 09:20:00,48.8562305,2.3523504
2025-05-04 09:30:00,48.8561203,2.3522933
2025-05-04 09:40:00,48.8560266,2.3523814
2025-05-04 09:50:00,48.8562418,2.3523906
2025-05-04 10:00:00,48.8561747,2.3524107
2025-05-04 10:10:00,48.8561676,2.352307
2025-05-04 10:20:00,48.8562194,2.3524048
2025-05-04 10:30:00,48.8561449,2.3524191
2025-05-04 10:40:00,48.8561816,2.3522798
2025-05-04 10:50:00,48.8561708,2.3524079
2025-05-04 11:00:00,48.8563625,2.3524356
2025-05-04 11:10:00,48.8563252,2.3521187
2025-05-04 11:20:00,48.856258,2.3523077
2025-05-04 11:30:00,48.8563014,2.3522968
2025-05-04 11:40:00,48.856173,2.3522945
2025-05-04 11:50:00,48.8562397,2.3521386
2025-05-04 12:00:00,48.8561721,2.3522292
2025-05-04 12:10:00,48.8562664,2.3521277
2025-05-04 12:20:00,48.8562766,2.3524131
2025-05-04 12:30:00,48.8562363,2.3522068
2025-05-04 12:40:00,48.8561971,2.3523666
2025-05-04 12:50:00,48.8562386,2.3523362
2025-05-04 13:00:00,48.8561689,2.3522645
2025-05-04 13:10:00,48.8561701,2.3521495
2025-05-04 13:20:00,48.8563265,2.3520794
2025-05-04 13:30:00,48.8564695,2.3523055
2025-05-04 13:40:00,48.8563551,2.3520987
2025-05-04 13:50:00,48.8563086,2.3521496
2025-05-04 14:00:00,48.8564932,2.3520958
2025-05-04 14:10:00,48.8562562,2.3520296
2025-05-04 14:20:00,48.8564568,2.3522753
2025-05-04 14:30:00,48.85624,2.3521485
2025-05-04 14:40:00,48.8563741,2.3520697
2025-05-04 14:50:00,48.8563347,2.3520993
2025-05-04 15:00:00,48.8564134,2.3522704
2025-05-04 15:10:00,48.856385,2.3521345
2025-05-04 15:20:00,48.8562737,2.3522344
2025-05-04 15:30:00,48.8562425,2.3522286
2025-05-04 15:40:00,48.8564534,2.3523626
2025-05-04 15:50:00,48.8562607,2.3522627
2025-05-04 16:00:00,48.8561929,2.3523964
2025-05-04 16:10:00,48.8562686,2.352256
2025-05-04 16:20:00,48.8563498,2.3522858
2025-05-04 16:30:00,48.8563798,2.3524219
2025-05-04 16:40:00,48.8564074,2.3523019
2025-05-04 16:50:00,48.8565182,2.3525265
2025-05-04 17:00:00,48.8563666,2.3526689
2025-05-04 17:10:00,48.8564027,2.3527395
2025-05-04 17:20:00,48.8564096,2.3527239
2025-05-04 17:30:00,48.8563561,2.3526911
2025-05-04 17:40:00,48.8563347,2.3529947
2025-05-04 17:50:00,48.8563399,2.3528022
2025-05-04 18:00:00,48.8562847,2.3528653
2025-05-04 18:10:00,48.8564135,2.3531805
2025-05-04 18:20:00,48.8563034,2.3533857
2025-05-04 18:30:00,48.856313,2.3533642
2025-05-04 18:40:00,48.856106,2.3537901
2025-05-04 18:50:00,48.8563111,2.3531982
2025-05-04 19:00:00,48.8564456,2.3529134
2025-05-04 19:10:00,48.8563024,2.3527755
2025-05-04 19:20:00,48.8562202,2.3526451
2025-05-04 19:30:00,48.8562716,2.3525868
2025-05-04 19:40:00,48.856068,2.3521163
2025-05-04 19:50:00,48.8559247,2.3519411
2025-05-04 20:00:00,48.8556987,2.351607
2025-05-04 20:10:00,48.8565135,2.3484829
2025-05-04 20:20:00,48.8550299,2.3508677
2025-05-04 20:30:00,48.8549019,2.3502956
2025-05-04 20:40:00,48.8549279,2.3500827
2025-05-04 20:50:00,48.8548579,2.3499883
2025-05-04 21:00:00,48.8544661,2.3496218
2025-05-04 21:10:00,48.8545979,2.3493433
2025-05-04 21:20:00,48.8543329,2.3492337
2025-05-04 21:30:00,48.8543459,2.349396
2025-05-04 21:40:00,48.8544491,2.3493697
